concours	ecole	inscrits_nb	inscrits_filles	inscrits_cinq_demi	admissibles_nb	admissibles_filles	admissibles_cinq_demi	classes_nb	classes_filles	classes_cinq_demi	integres_nb	integres_filles	integres_cinq_demi	integres_rg_médian	integres_rg_moyen	places
cesi	cesi_arras										0	0.0	0.0	0	0	10	
cesi	cesi_bordeaux										2	50.0	0.0	63	63	8	
cesi	cesi_lyon										6	16.7	16.7	101	93	12	
cesi	cesi_mont_saint_aignan										1	0.0	0.0	12	12	8	
cesi	cesi_nancy										1	0.0	0.0	29	29	8	
cesi	cesi_nanterre										5	40.0	20.0	76	68	20	
cesi	cesi_nice_sophia_antipolis										0	0.0	0.0	0	0	8	
cesi	cesi_saint_nazaire										0	0.0	0.0	0	0	10	
cesi	Concours CESI Ecole d'IngÃ©nieurs - IngÃ©nieur GÃ©nÃ©raliste	249	24.9	15.7	164	28.0	13.4	117	30.8	12.0	16					92	
cesi	cesi_aix_en_provence										0	0.0	0.0	0	0	2	
cesi	cesi_arras										0	0.0	0.0	0	0	4	
cesi	cesi_bordeaux										0	0.0	0.0	0	0	2	
cesi	cesi_la_rochelle										0	0.0	0.0	0	0	2	
cesi	cesi_lille										0	0.0	0.0	0	0	2	
cesi	cesi_lyon										0	0.0	0.0	0	0	4	
cesi	cesi_mont_saint_aignan										0	0.0	0.0	0	0	2	
cesi	cesi_nancy										0	0.0	0.0	0	0	2	
cesi	cesi_nanterre										0	0.0	0.0	0	0	7	
cesi	cesi_nice_sophia_antipolis										0	0.0	0.0	0	0	2	
cesi	cesi_orléans										0	0.0	0.0	0	0	3	
cesi	cesi_pau										0	0.0	0.0	0	0	2	
cesi	cesi_reims										1	0.0	100.0	6	6	2	
cesi	cesi_saint_nazaire										0	0.0	0.0	0	0	5	
cesi	cesi_strasbourg										0	0.0	0.0	0	0	2	
cesi	cesi_toulouse										0	0.0	0.0	0	0	3	
cesi	Concours CESI Ecole d'IngÃ©nieurs - IngÃ©nieur en Informatique	60	15.0	8.3	40	15.0	12.5	19	15.8	21.1	1					46	
epita	epita										4	25.0	0.0	48	51	4	
epita	ipsa_paris										5	40.0	0.0	45	44	6	
epita	ipsa_toulouse										2	0.0	0.0	56	56	2	
epita	esme_sudria_paris										7	42.9	14.3	64	63	10	
epita	Concours EPITA / IPSA / ESME PT	188	19.1	17.0	136	18.4	19.1	101	19.8	12.9	18					22	
